student_id,risk_level,dominant_dimension,pattern_label,profile_text
pjxuqwbj698,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj699,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj701,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj705,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj708,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj711,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj712,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj713,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj715,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj717,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj719,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj721,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj723,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj724,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj726,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj731,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj733,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj734,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj735,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj739,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj745,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj755,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj757,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj763,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj766,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj767,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj772,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj781,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj784,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、run_punch_count。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj785,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj788,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj796,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj797,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj799,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj803,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj804,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj805,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj806,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj811,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj826,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj838,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj839,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj845,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxuqwbj848,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj850,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj853,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj854,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj858,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxuqwbj870,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj871,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj873,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj877,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj878,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj883,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj892,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj894,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj898,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj903,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj905,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxuqwbj906,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj914,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj916,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj917,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj918,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj927,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj928,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj930,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj937,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj950,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj952,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj953,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj954,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj955,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxuqwbj956,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj958,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj962,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj974,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj986,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj988,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj992,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuqwbj993,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj994,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuzsfj977,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：term_order。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxuzsfj978,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzsfj980,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzsfj981,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzsfj983,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzsfj984,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzsfj988,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzsfj995,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuzvbj996,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxuzxbj984,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxuzxbj987,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxvzrfj975,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzrfj978,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzrfj981,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzrfj997,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvztfj974,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxvztfj976,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvztfj977,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvztfj980,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvztfj985,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxvztfj990,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxvztfj991,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxvztfj992,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvztfj994,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxbj989,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxvzxbj996,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxbj997,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxvzxfj970,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxfj972,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxfj980,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxfj982,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxfj987,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxfj988,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxvzxfj998,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxwxxbj899,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxwxxbj905,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxwxxbj907,未知,未知,动机波动型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。
pjxwxxbj908,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxwxxbj910,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxwxxbj913,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxwxxbj914,未知,未知,能力不足型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。
pjxwxxbj915,未知,未知,提示缺失型,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
